2017-05-27 10:08:05.523 [Thread-0] INFO  appium - start appium
2017-05-27 10:43:56.467 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] ed=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[30,1439][525,1751]\" resource-id=\"\" instance=\"9\"\/><android.view.View index=\"1\" text=\"\" class=\"android.view.View\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[525,1439][555,1440]\" resource-id=\"\" instance=\"7\"\/><android.widget.ImageView NAF=\"true\" index=\"2\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[555,1439][1050,1751]\" resource-id=\"\" instance=\"10\"\/><\/android.widget.LinearLayout><\/android.support.v7.widget.RecyclerView><\/android.widget.FrameLayout><\/android.widget.LinearLayout><\/android.widget.FrameLayout><\/android.widget.RelativeLayout><\/android.support.v4.view.ViewPager><\/android.widget.LinearLayout><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><\/android.widget.FrameLayout><android.view.View index=\"1\" text=\"\" class=\"android.view.View\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,1751][1080,1752]\" resource-id=\"com.ymatou.shop:id\/line\" instance=\"8\"\/><android.widget.TabHost index=\"2\" text=\"\" class=\"android.widget.TabHost\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"true\" focused=\"true\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,1752][1080,1920]\" resource-id=\"com.ymatou.shop:id\/main_tabhost\" instance=\"0\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,1752][1080,1920]\" resource-id=\"\" instance=\"24\"><android.widget.TabWidget index=\"0\" text=\"\" class=\"android.widget.TabWidget\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,1752][1080,1920]\" resource-id=\"android:id\/tabs\" instance=\"0\"><android.widget.LinearLayout NAF=\"true\" index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"true\" bounds=\"[0,1752][216,1920]\" resource-id=\"\" instance=\"25\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"true\" bounds=\"[0,1752][216,1920]\" resource-id=\"\" instance=\"14\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"true\"
2017-05-27 10:43:56.468 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:43:56.468 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:43:56.469 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT]  bounds=\"[0,1767][216,1899]\" resource-id=\"\" instance=\"15\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"true\" bounds=\"[42,1767][174,1899]\" resource-id=\"com.ymatou.shop:id\/iv_main_tab_icon\" instance=\"11\"\/><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout NAF=\"true\" index=\"1\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[216,1752][432,1920]\" resource-id=\"\" instance=\"26\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[216,1752][432,1920]\" resource-id=\"\" instance=\"16\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[216,1767][432,1899]\" resource-id=\"\" instance=\"17\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[258,1767][390,1899]\" resource-id=\"com.ymatou.shop:id\/iv_main_tab_icon\" instance=\"12\"\/><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout NAF=\"true\" index=\"2\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[432,1752][648,1920]\" resource-id=\"\" instance=\"27\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[432,1752][648,1920]\" resource-id=\"\" instance=\"18\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[432,1767][648,1899]\" resource-id=\"\" instance=\"19\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[474,1767][606,1899]\" resource-id=\"com.ymatou.shop:id\/iv_main_tab_icon\" instance=\"13\"\/><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout NAF=\"
2017-05-27 10:43:56.469 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:43:56.469 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:43:56.470 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] true\" index=\"3\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[648,1752][864,1920]\" resource-id=\"\" instance=\"28\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[648,1752][864,1920]\" resource-id=\"\" instance=\"20\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[648,1767][864,1899]\" resource-id=\"\" instance=\"21\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[690,1767][822,1899]\" resource-id=\"com.ymatou.shop:id\/iv_main_tab_icon\" instance=\"14\"\/><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><android.widget.LinearLayout NAF=\"true\" index=\"4\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"true\" enabled=\"true\" focusable=\"true\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[864,1752][1080,1920]\" resource-id=\"\" instance=\"29\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[864,1752][1080,1920]\" resource-id=\"\" instance=\"22\"><android.widget.RelativeLayout index=\"0\" text=\"\" class=\"android.widget.RelativeLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[864,1767][1080,1899]\" resource-id=\"\" instance=\"23\"><android.widget.ImageView index=\"0\" text=\"\" class=\"android.widget.ImageView\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[906,1767][1038,1899]\" resource-id=\"com.ymatou.shop:id\/iv_main_tab_icon\" instance=\"15\"\/><android.view.View index=\"1\" text=\"\" class=\"android.view.View\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[1032,1767][1050,1785]\" resource-id=\"com.ymatou.shop:id\/cv_main_tab_icon_msg_count\" instance=\"9\"\/><\/android.widget.RelativeLayout><\/android.widget.RelativeLayout><\/android.widget.LinearLayout><\/android.widget.TabWidget><\/android.widget.LinearLayout><\/android.widget.TabHost><\/android.widget.RelativeLayout><\/android.widget.FrameLayout><\/android.widget.LinearLayout><\/android.widget.FrameLayout><\/android.widget.L
2017-05-27 10:43:56.470 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:43:56.471 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Stream still not complete, waiting
2017-05-27 10:43:56.471 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:43:56.472 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] [UIAUTO STDOUT] inearLayout><android.view.View index=\"1\" text=\"\" class=\"android.view.View\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,0][1080,60]\" resource-id=\"android:id\/statusBarBackground\" instance=\"10\"\/><\/android.widget.FrameLayout><\/hierarchy>"}[/APPIUM-UIAUTO]
2017-05-27 10:43:56.472 [Thread-0] INFO  appium - 
2017-05-27 10:43:56.472 [Thread-0] INFO  appium - 
2017-05-27 10:43:56.472 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.getPageSource() result: "<?xml version=\"1.0\" encoding=\"UTF-8\"?><hierarchy rotation=\"0\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,0][1080,1920]\" resource-id=\"\" instance=\"0\"><android.widget.LinearLayout index=\"0\" text=\"\" class=\"android.widget.LinearLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\" clickable=\"false\" enabled=\"true\" focusable=\"false\" focused=\"false\" scrollable=\"false\" long-clickable=\"false\" password=\"false\" selected=\"false\" bounds=\"[0,0][1080,1920]\" resource-id=\"\" instance=\"0\"><android.widget.FrameLayout index=\"0\" text=\"\" class=\"android.widget.FrameLayout\" package=\"com.ymatou.shop\" content-desc=\"\" checkable=\"false\" checked=\"false\"...
2017-05-27 10:43:56.474 [Thread-0] INFO  appium - [HTTP] <-- GET /wd/hub/session/cc42e5b9-b942-40ae-8688-a400d130f819/source 200 362 ms - 45358 
2017-05-27 10:43:56.507 [Thread-0] INFO  appium - [HTTP] --> POST /wd/hub/session/cc42e5b9-b942-40ae-8688-a400d130f819/element {"using":"xpath","value":"//android.widget.LinearLayout[@resource-id='com.ymatou.shop:id/oversea_operate_single_three']"}
2017-05-27 10:43:56.507 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.findElement() with args: ["xpath","//android.widget.LinearLayout[@resource-id='com.ymatou.shop:id/oversea_operate_single_three']","cc42e5b9-b942-40ae-8688-a400d130f819"]
2017-05-27 10:43:56.507 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:43:56.507 [Thread-0] INFO  appium - [debug] [BaseDriver] Valid locator strategies for this request: xpath, id, class name, accessibility id, -android uiautomator
2017-05-27 10:43:56.507 [Thread-0] INFO  appium - [debug] [BaseDriver] Waiting up to 0 ms for condition
2017-05-27 10:43:56.507 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"find","params":{"strategy":"xpath","selector":"//android.widget.LinearLayout[@resource-id='com.ymatou.shop:id/oversea_operate_single_three']","context":"","multiple":false}}
2017-05-27 10:43:56.514 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"find","params":{"strategy":"xpath","selector":"//android.widget.LinearLayout[@resource-id='com.ymatou.shop:id/oversea_operate_single_three']","context":"","multiple":false}}
2017-05-27 10:43:56.514 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command of type ACTION
2017-05-27 10:43:56.514 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got command action: find
2017-05-27 10:43:56.514 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Finding '//android.widget.LinearLayout[@resource-id='com.ymatou.shop:id/oversea_operate_single_three']' using 'XPATH' with the contextId: '' multiple: false
2017-05-27 10:43:56.605 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Using: UiSelector[CLASS=android.widget.LinearLayout, INSTANCE=20]
2017-05-27 10:43:57.324 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Returning result: {"status":0,"value":{"ELEMENT":"9"}}
2017-05-27 10:43:57.324 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Received command result from bootstrap
2017-05-27 10:43:57.325 [Thread-0] INFO  appium - [debug] [MJSONWP] Responding to client with driver.findElement() result: {"ELEMENT":"9"}
2017-05-27 10:43:57.327 [Thread-0] INFO  appium - [HTTP] <-- POST /wd/hub/session/cc42e5b9-b942-40ae-8688-a400d130f819/element 200 820 ms - 87 
2017-05-27 10:43:57.357 [Thread-0] INFO  appium - [HTTP] --> GET /wd/hub/session/cc42e5b9-b942-40ae-8688-a400d130f819/element/9/location {}
2017-05-27 10:43:57.357 [Thread-0] INFO  appium - [debug] [MJSONWP] Calling AppiumDriver.getLocation() with args: ["9","cc42e5b9-b942-40ae-8688-a400d130f819"]
2017-05-27 10:43:57.357 [Thread-0] INFO  appium - [debug] [AndroidBootstrap] Sending command to android: {"cmd":"action","action":"element:getLocation","params":{"elementId":"9"}}
2017-05-27 10:43:57.361 [Thread-0] INFO  appium - [AndroidBootstrap] [BOOTSTRAP LOG] [debug] Got data from client: {"cmd":"action","action":"element:getLocation","params":{"elementId":"9"}}
